Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL9 6UD,Yes,53.603776,-2.238324,384327,411939,SD843119,Norden,"Rochdale, unparished area",1980-01-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UE,Yes,53.604817,-2.238935,384287,412055,SD842120,Norden,"Rochdale, unparished area",1985-10-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UF,Yes,53.602272,-2.244149,383941,411773,SD839117,Norden,"Rochdale, unparished area",1985-10-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UL,Yes,53.612681,-2.264219,382617,412936,SD826129,Norden,"Rochdale, unparished area",1980-01-01,,206,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UR,Yes,53.610564,-2.250590,383518,412697,SD835126,Norden,"Rochdale, unparished area",1980-01-01,,185,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6US,Yes,53.612997,-2.251829,383437,412968,SD834129,Norden,"Rochdale, unparished area",1980-01-01,,202,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UT,Yes,53.616077,-2.256365,383138,413312,SD831133,Norden,"Rochdale, unparished area",1980-01-01,,243,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UU,Yes,53.615861,-2.243923,383961,413285,SD839132,Norden,"Rochdale, unparished area",1980-01-01,,204,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UX,No,53.607780,-2.249108,383615,412387,SD836123,Norden,"Rochdale, unparished area",1980-01-01,2015-06-01,155,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UY,Yes,53.606242,-2.244517,383918,412215,SD839122,Norden,"Rochdale, unparished area",1985-10-01,,151,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6UZ,No,53.606979,-2.258398,383000,412300,SD829123,Norden,"Rochdale, unparished area",1980-01-01,1995-07-01,185,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6WJ,No,53.606468,-2.240350,384194,412239,SD841122,Norden,"Rochdale, unparished area",2005-01-01,2005-01-01,151,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6WT,No,53.606468,-2.240350,384194,412239,SD841122,Norden,"Rochdale, unparished area",2004-09-01,2005-10-01,151,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6WY,No,53.606468,-2.240350,384194,412239,SD841122,Norden,"Rochdale, unparished area",2003-03-01,2005-10-01,151,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 6XA,Yes,53.610191,-2.256861,383103,412657,SD831126,Norden,"Rochdale, unparished area",1980-01-01,,199,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7BJ,No,53.588199,-2.275731,381845,410215,SD818102,West Heywood,"Rochdale, unparished area",2001-06-01,2014-01-01,76,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7BQ,Yes,53.590715,-2.276171,381817,410495,SD818104,West Heywood,"Rochdale, unparished area",2002-05-01,,77,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7BR,Yes,53.589270,-2.275376,381869,410334,SD818103,West Heywood,"Rochdale, unparished area",2004-02-01,,76,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7FU,Yes,53.606265,-2.250532,383520,412219,SD835122,Norden,"Rochdale, unparished area",2022-10-01,,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7GD,Yes,53.603720,-2.248087,383681,411935,SD836119,Norden,"Rochdale, unparished area",2008-08-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7HN,Yes,53.587770,-2.258507,382985,410163,SD829101,West Heywood,"Rochdale, unparished area",1995-12-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HR,Yes,53.591314,-2.268784,382306,410560,SD823105,West Heywood,"Rochdale, unparished area",1980-01-01,,79,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HS,Yes,53.591002,-2.268694,382312,410525,SD823105,West Heywood,"Rochdale, unparished area",1980-01-01,,79,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HT,Yes,53.591431,-2.264827,382568,410572,SD825105,West Heywood,"Rochdale, unparished area",1986-07-01,,83,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HU,Yes,53.586882,-2.257928,383023,410064,SD830100,West Heywood,"Rochdale, unparished area",1995-12-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HW,Yes,53.587015,-2.258774,382967,410079,SD829100,West Heywood,"Rochdale, unparished area",1995-12-01,,113,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HX,Yes,53.591656,-2.261280,382803,410596,SD828105,West Heywood,"Rochdale, unparished area",1980-01-01,,89,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HY,Yes,53.591134,-2.264719,382575,410539,SD825105,West Heywood,"Rochdale, unparished area",1980-01-01,,82,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7HZ,Yes,53.592188,-2.256389,383127,410654,SD831106,West Heywood,"Rochdale, unparished area",1980-01-01,,105,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JA,Yes,53.590035,-2.254714,383237,410414,SD832104,West Heywood,"Rochdale, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JB,Yes,53.589242,-2.255631,383176,410326,SD831103,West Heywood,"Rochdale, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JD,Yes,53.588992,-2.254557,383247,410298,SD832102,West Heywood,"Rochdale, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JE,Yes,53.588838,-2.255371,383193,410281,SD831102,West Heywood,"Rochdale, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JF,Yes,53.588548,-2.256246,383135,410249,SD831102,West Heywood,"Rochdale, unparished area",1980-01-01,,117,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JG,Yes,53.588597,-2.258618,382978,410255,SD829102,West Heywood,"Rochdale, unparished area",1980-01-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JH,Yes,53.588273,-2.258782,382967,410219,SD829102,West Heywood,"Rochdale, unparished area",1980-01-01,,113,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JJ,Yes,53.587804,-2.259459,382922,410167,SD829101,West Heywood,"Rochdale, unparished area",1980-01-01,,111,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JL,Yes,53.585433,-2.258870,382960,409903,SD829099,West Heywood,"Rochdale, unparished area",1980-01-01,,115,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JN,Yes,53.589358,-2.259922,382892,410340,SD828103,West Heywood,"Rochdale, unparished area",1980-01-01,,111,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JP,Yes,53.590215,-2.262586,382716,410436,SD827104,West Heywood,"Rochdale, unparished area",1980-01-01,,101,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JQ,Yes,53.588272,-2.259341,382930,410219,SD829102,West Heywood,"Rochdale, unparished area",1980-01-01,,112,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JR,Yes,53.589810,-2.262991,382689,410391,SD826103,West Heywood,"Rochdale, unparished area",1980-01-01,,105,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JS,Yes,53.589206,-2.263577,382650,410324,SD826103,West Heywood,"Rochdale, unparished area",1980-01-01,,108,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JT,Yes,53.587489,-2.268083,382351,410134,SD823101,West Heywood,"Rochdale, unparished area",1980-01-01,,103,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JU,Yes,53.589585,-2.267310,382403,410367,SD824103,West Heywood,"Rochdale, unparished area",1980-01-01,,90,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JW,Yes,53.589518,-2.261041,382818,410358,SD828103,West Heywood,"Rochdale, unparished area",1980-01-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JX,Yes,53.590879,-2.267334,382402,410511,SD824105,West Heywood,"Rochdale, unparished area",1980-01-01,,81,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JY,Yes,53.589779,-2.268943,382295,410389,SD822103,West Heywood,"Rochdale, unparished area",1980-01-01,,81,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7JZ,Yes,53.585986,-2.256321,383129,409964,SD831099,West Heywood,"Rochdale, unparished area",2008-08-01,,116,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7LA,Yes,53.584409,-2.278607,381653,409794,SD816097,West Heywood,"Rochdale, unparished area",2011-02-01,,78,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7LB,Yes,53.590429,-2.267557,382387,410461,SD823104,West Heywood,"Rochdale, unparished area",1980-01-01,,83,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7TT,Yes,53.603557,-2.248766,383636,411917,SD836119,Norden,"Rochdale, unparished area",1985-10-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7TU,Yes,53.604642,-2.248830,383632,412038,SD836120,Norden,"Rochdale, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7TX,Yes,53.604239,-2.249027,383619,411993,SD836119,Norden,"Rochdale, unparished area",1980-01-01,,149,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7TY,Yes,53.604106,-2.247179,383741,411978,SD837119,Norden,"Rochdale, unparished area",1985-10-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7TZ,Yes,53.603914,-2.245594,383846,411956,SD838119,Norden,"Rochdale, unparished area",1985-10-01,,143,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7UA,Yes,53.604620,-2.243044,384015,412034,SD840120,Norden,"Rochdale, unparished area",1985-10-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7UB,Yes,53.604298,-2.242302,384064,411998,SD840119,Norden,"Rochdale, unparished area",1985-10-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7UH,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",1980-01-01,2007-04-01,157,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7UJ,Yes,53.607590,-2.249953,383559,412366,SD835123,Norden,"Rochdale, unparished area",2010-09-01,,157,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7UN,Yes,53.607716,-2.248848,383632,412380,SD836123,Norden,"Rochdale, unparished area",2011-01-01,,156,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7WA,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",2003-01-01,2004-08-01,157,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7WB,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",2003-08-01,2003-10-01,157,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7WJ,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",2005-01-01,2005-10-01,157,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7WR,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",2004-02-01,2005-07-01,157,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7WW,No,53.607509,-2.249892,383563,412357,SD835123,Norden,"Rochdale, unparished area",2004-03-01,2005-07-01,157,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005499,Rochdale 006C,E01005499,Rochdale 006C
BL9 7XA,No,53.591675,-2.268880,382300,410600,SD822105,West Heywood,"Rochdale, unparished area",1981-09-01,1986-12-01,81,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7YA,No,53.591675,-2.268880,382300,410600,SD822105,West Heywood,"Rochdale, unparished area",1990-02-01,1991-12-01,81,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7YB,No,53.591675,-2.268880,382300,410600,SD822105,West Heywood,"Rochdale, unparished area",1990-02-01,1991-12-01,81,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 7YD,No,53.591675,-2.268880,382300,410600,SD822105,West Heywood,"Rochdale, unparished area",1990-02-01,1994-12-01,81,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 8QX,No,53.580923,-2.253707,383300,409400,SD833094,West Heywood,"Rochdale, unparished area",1980-01-01,1991-12-01,117,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 8RA,No,53.579131,-2.250676,383500,409200,SD835091,West Heywood,"Rochdale, unparished area",1980-01-01,1998-12-01,111,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 8RB,No,53.579131,-2.250676,383500,409200,SD835091,West Heywood,"Rochdale, unparished area",1980-01-01,1994-12-01,111,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 8RH,No,53.577334,-2.250665,383500,409000,SD835090,Hopwood Hall,"Rochdale, unparished area",1980-01-01,1994-05-01,108,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004945,Bury 017A,E01004945,Bury 017A
BL9 8RW,No,53.581332,-2.251520,383445,409445,SD834094,West Heywood,"Rochdale, unparished area",1992-01-01,2004-10-01,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
BL9 9EP,No,53.584418,-2.278607,381653,409795,SD816097,West Heywood,"Rochdale, unparished area",1980-01-01,2011-02-01,78,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005514,Rochdale 019E,E01005514,Rochdale 019E
M24 0AB,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2008-09-01,2019-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AD,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2008-09-01,2012-10-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AE,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2009-02-01,2014-01-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AF,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2014-01-01,2017-01-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AJ,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2011-01-01,2012-12-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AL,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2010-01-01,2012-12-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AP,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2010-05-01,2012-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AR,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2010-08-01,2011-09-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AS,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2010-11-01,2012-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AT,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2010-12-01,2012-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AW,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2011-05-01,2011-12-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AX,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2012-02-01,2017-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AY,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2012-03-01,2015-04-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0AZ,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2012-04-01,2012-12-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BA,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2012-05-01,2013-05-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BB,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2012-10-01,2013-10-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BD,No,53.547903,-2.198784,386926,405715,SD869057,South Middleton,"Rochdale, unparished area",2020-12-01,2021-11-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BE,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2013-01-01,2013-07-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BF,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2013-02-01,2015-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BG,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2013-07-01,2020-09-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BH,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2014-05-01,2021-11-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BJ,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2015-08-01,2016-03-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BL,No,53.547903,-2.198784,386926,405715,SD869057,South Middleton,"Rochdale, unparished area",2021-02-01,2021-12-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BN,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2015-11-01,2016-06-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BP,No,53.547887,-2.198785,386926,405713,SD869057,South Middleton,"Rochdale, unparished area",2016-02-01,2016-09-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BQ,No,53.547903,-2.198784,386926,405715,SD869057,South Middleton,"Rochdale, unparished area",2017-02-01,2020-02-01,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
M24 0BR,Yes,53.547903,-2.198784,386926,405715,SD869057,South Middleton,"Rochdale, unparished area",2017-04-01,,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005539,Rochdale 024B,E01005539,Rochdale 024B
