Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M15 4YH,Yes,53.468550,-2.265644,382463,396901,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YJ,Yes,53.468658,-2.265268,382488,396913,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,32,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YL,Yes,53.468478,-2.265508,382472,396893,SJ824968,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,32,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YN,Yes,53.468119,-2.265159,382495,396853,SJ824968,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YP,Yes,53.468504,-2.265960,382442,396896,SJ824968,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YQ,Yes,53.468945,-2.265706,382459,396945,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YR,Yes,53.468945,-2.265706,382459,396945,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2022-12-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YS,Yes,53.468594,-2.265915,382445,396906,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2021-08-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4YT,Yes,53.468594,-2.265915,382445,396906,SJ824969,Gorse Hill & Cornbrook,"Trafford, unparished area",2022-10-01,,31,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006185,Trafford 001E,E01034000,Trafford 001E
M15 4ZZ,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",2004-08-01,2006-09-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5AG,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1995-01-01,2006-01-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5BA,Yes,53.457338,-2.262773,382649,395653,SJ826956,Old Trafford,"Trafford, unparished area",2023-04-01,,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5BE,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",2000-12-01,2009-08-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5BR,Yes,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1998-12-01,,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5DB,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",2000-12-01,2003-11-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5HJ,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1997-06-01,2006-04-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5HL,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",2000-12-01,2008-08-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5HW,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1990-07-01,2016-05-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5JU,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1999-12-01,2002-03-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5NF,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1992-01-01,2007-07-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5PE,Yes,53.460017,-2.254219,383218,395949,SJ832959,Old Trafford,"Trafford, unparished area",1990-07-01,,35,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5PF,No,53.457321,-2.262773,382649,395651,SJ826956,Old Trafford,"Trafford, unparished area",1999-06-01,2007-02-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006110,Trafford 001B,E01006110,Trafford 001B
M15 5PP,Yes,53.459462,-2.257892,382974,395888,SJ829958,Old Trafford,"Trafford, unparished area",1980-01-01,,35,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5PQ,Yes,53.459734,-2.256537,383064,395918,SJ830959,Old Trafford,"Trafford, unparished area",1980-01-01,,35,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5PW,Yes,53.460674,-2.253982,383234,396022,SJ832960,Old Trafford,"Trafford, unparished area",1980-01-01,,36,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5PY,No,53.460997,-2.254889,383174,396058,SJ831960,Old Trafford,"Trafford, unparished area",2007-01-01,2007-01-01,37,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5QA,No,53.462049,-2.254594,383194,396175,SJ831961,Old Trafford,"Trafford, unparished area",1980-01-01,2012-05-01,34,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
M15 5QB,No,53.461970,-2.253615,383259,396166,SJ832961,Old Trafford,"Trafford, unparished area",1980-01-01,2012-05-01,34,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006109,Trafford 001A,E01006109,Trafford 001A
