Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M34 0BT,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2010-11-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0BU,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2012-08-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0BW,No,53.455571,-2.112696,392614,395430,SJ926954,Denton North East,"Tameside, unparished area",2013-07-01,2014-11-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0BX,No,53.455588,-2.112695,392614,395432,SJ926954,Denton North East,"Tameside, unparished area",2019-01-01,2019-03-01,103,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0BY,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2017-03-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DA,No,53.455588,-2.112695,392614,395432,SJ926954,Denton North East,"Tameside, unparished area",2018-02-01,2018-10-01,103,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DB,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2018-03-01,2022-04-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DD,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2024-03-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DE,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2024-03-01,2024-07-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DF,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2019-08-01,2022-10-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DG,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-01-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DH,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-01-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DJ,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-01-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DL,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-07-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DN,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-07-01,2021-08-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DP,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-08-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DQ,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-10-01,2023-09-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DR,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2020-11-01,2022-02-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DS,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-02-01,2022-02-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DT,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-05-01,2021-12-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DU,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-05-01,2021-10-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DW,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-07-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DX,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-08-01,2022-02-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DY,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2021-09-01,2022-02-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0DZ,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2022-03-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0EA,No,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2022-12-01,2023-06-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0EB,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2023-04-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0ED,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2024-04-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0EF,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2024-06-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0EG,Yes,53.455579,-2.112424,392632,395431,SJ926954,Denton North East,"Tameside, unparished area",2024-06-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 0RG,No,53.455571,-2.112696,392614,395430,SJ926954,Denton North East,"Tameside, unparished area",2009-06-01,2012-06-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1AA,No,53.455571,-2.112696,392614,395430,SJ926954,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1AB,No,53.455112,-2.113478,392562,395379,SJ925953,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1AD,No,53.453405,-2.112600,392620,395189,SJ926951,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AE,No,53.451406,-2.116073,392389,394967,SJ923949,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005986,Tameside 025B,E01005986,Tameside 025B
M34 1AF,No,53.451202,-2.113798,392540,394944,SJ925949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AG,No,53.451207,-2.107956,392928,394944,SJ929949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AH,No,53.443123,-2.101371,393364,394044,SJ933940,Denton South,"Tameside, unparished area",1984-02-01,1994-05-01,107,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01005979,Tameside 029A,E01005979,Tameside 029A
M34 1AJ,No,53.450345,-2.116747,392344,394849,SJ923948,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AL,No,53.449743,-2.116731,392345,394782,SJ923947,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AN,No,53.449555,-2.115661,392416,394761,SJ924947,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AP,No,53.448888,-2.117346,392304,394687,SJ923946,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,96,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AQ,No,53.451169,-2.110787,392740,394940,SJ927949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1AR,No,53.450937,-2.108166,392914,394914,SJ929949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AS,No,53.450677,-2.108015,392924,394885,SJ929948,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AT,No,53.450425,-2.107849,392935,394857,SJ929948,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AU,No,53.450746,-2.110891,392733,394893,SJ927948,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AW,No,53.449626,-2.116143,392384,394769,SJ923947,Denton West,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1AX,No,53.450091,-2.109685,392813,394820,SJ928948,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AY,No,53.449661,-2.108313,392904,394772,SJ929947,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1AZ,No,53.448870,-2.108567,392887,394684,SJ928946,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BA,No,53.448923,-2.109441,392829,394690,SJ928946,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BB,No,53.449190,-2.111851,392669,394720,SJ926947,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BD,No,53.448831,-2.111398,392699,394680,SJ926946,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BE,No,53.447483,-2.110928,392730,394530,SJ927945,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BG,No,53.450692,-2.100998,393390,394886,SJ933948,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005973,Tameside 026A,E01005973,Tameside 026A
M34 1BH,No,53.447079,-2.110897,392732,394485,SJ927944,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BJ,No,53.449021,-2.110269,392774,394701,SJ927947,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BL,No,53.448733,-2.110901,392732,394669,SJ927946,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BN,No,53.450176,-2.104701,393144,394829,SJ931948,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BP,No,53.451534,-2.104825,393136,394980,SJ931949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1BQ,No,53.451590,-2.102175,393312,394986,SJ933949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BR,No,53.448157,-2.111125,392717,394605,SJ927946,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 1BS,No,53.449666,-2.101869,393332,394772,SJ933947,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BU,No,53.449323,-2.103976,393192,394734,SJ931947,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BW,No,53.450412,-2.102593,393284,394855,SJ932948,Denton South,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1BX,No,53.446985,-2.105130,393115,394474,SJ931944,Denton South,"Tameside, unparished area",1993-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 1DA,No,53.455822,-2.113961,392530,395458,SJ925954,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DB,No,53.455885,-2.113419,392566,395465,SJ925954,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DD,No,53.453648,-2.112299,392640,395216,SJ926952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DE,No,53.453271,-2.111696,392680,395174,SJ926951,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DF,No,53.452759,-2.111348,392703,395117,SJ927951,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1DG,No,53.452448,-2.107402,392965,395082,SJ929950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DH,No,53.453010,-2.111921,392665,395145,SJ926951,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005975,Tameside 021D,E01005975,Tameside 021D
M34 1DJ,No,53.452608,-2.109465,392828,395100,SJ928951,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DL,No,53.451834,-2.110246,392776,395014,SJ927950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DN,No,53.452087,-2.108696,392879,395042,SJ928950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DP,No,53.451486,-2.107987,392926,394975,SJ929949,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1DQ,No,53.451847,-2.105970,393060,395015,SJ930950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DR,No,53.454147,-2.107451,392962,395271,SJ929952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DS,No,53.454030,-2.106999,392992,395258,SJ929952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DT,No,53.455550,-2.106642,393016,395427,SJ930954,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DU,No,53.455361,-2.106159,393048,395406,SJ930954,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 1DW,No,53.451754,-2.109870,392801,395005,SJ928950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DX,No,53.453752,-2.106487,393026,395227,SJ930952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DY,No,53.453717,-2.106035,393056,395223,SJ930952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1DZ,No,53.453538,-2.105206,393111,395203,SJ931952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1EA,No,53.452135,-2.105474,393093,395047,SJ930950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
M34 1EB,No,53.452273,-2.102553,393287,395062,SJ932950,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 1ED,No,53.454249,-2.104319,393170,395282,SJ931952,Denton North East,"Tameside, unparished area",1980-01-01,1994-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005976,Tameside 026B,E01005976,Tameside 026B
