Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M17 1GE,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2008-01-01,2010-10-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1GH,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2009-10-01,2010-01-01,41,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01032907,Salford 022H,E01033991,Salford 022H
M17 1GZ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1987-04-01,2008-01-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1JG,Yes,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2000-12-01,,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1JJ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1997-12-01,2008-06-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1JN,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1996-06-01,2002-04-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1JQ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1997-12-01,2001-12-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1JR,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2000-12-01,2006-03-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1NL,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1995-12-01,2019-02-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1NT,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1992-01-01,2006-03-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1PT,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2001-06-01,2003-05-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1PW,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1998-06-01,2007-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1RB,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1990-07-01,2001-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1RU,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1980-01-01,2008-06-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1RX,No,53.476074,-2.310214,379508,397750,SJ795977,Weaste & Seedley,"Salford, unparished area",2007-06-01,2007-07-01,22,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005720,Salford 021D,E01033983,Salford 021D
M17 1RZ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1987-04-01,2001-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1SL,Yes,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1986-04-01,,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WG,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2007-11-01,2009-12-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WJ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2007-10-01,2010-12-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WP,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2006-09-01,2007-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WQ,Yes,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2007-10-01,,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WU,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2005-04-01,2008-06-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WW,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2005-08-01,2009-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WX,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2003-03-01,2008-06-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WY,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2007-12-01,2008-01-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1WZ,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2002-07-01,2006-01-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1XA,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2001-06-01,2006-02-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1XB,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2002-06-01,2004-05-01,41,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01032907,Salford 022H,E01033991,Salford 022H
M17 1XW,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2008-01-01,2009-02-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1XX,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",1998-12-01,2002-10-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1ZX,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2004-08-01,2007-08-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 1ZY,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2003-10-01,2006-02-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 8WA,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2006-08-01,2007-09-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M17 8XA,No,53.481200,-2.280431,381487,398312,SJ814983,Pendleton & Charlestown,"Salford, unparished area",2001-12-01,2017-07-01,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01032907,Salford 022H,E01033991,Salford 022H
M25 0NE,No,53.516168,-2.271417,382100,402200,SD821022,Kersal & Broughton Park,"Salford, unparished area",1994-05-01,1996-12-01,76,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005647,Salford 011A,E01005647,Salford 011A
M25 0NJ,No,53.516168,-2.271417,382100,402200,SD821022,Kersal & Broughton Park,"Salford, unparished area",1995-12-01,1998-06-01,76,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005647,Salford 011A,E01005647,Salford 011A
M25 8TA,No,53.516161,-2.274433,381900,402200,SD819022,Kersal & Broughton Park,"Salford, unparished area",1992-08-01,1994-05-01,70,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005648,Salford 011B,E01005648,Salford 011B
M27 0AA,Yes,53.505232,-2.346582,377110,401005,SD771010,Worsley & Westwood Park,"Salford, unparished area",1994-12-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AB,No,53.505837,-2.351683,376772,401074,SD767010,Worsley & Westwood Park,"Salford, unparished area",1995-01-01,1998-06-01,53,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005697,Salford 014B,E01005697,Salford 014B
M27 0AD,Yes,53.501029,-2.363492,375986,400543,SD759005,Worsley & Westwood Park,"Salford, unparished area",1995-12-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0AE,No,53.514365,-2.361495,376126,402026,SD761020,Swinton & Wardley,"Salford, unparished area",2000-12-01,2004-07-01,71,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005687,Salford 009A,E01005687,Salford 009A
M27 0AF,Yes,53.503045,-2.350544,376846,400763,SD768007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,49,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AG,Yes,53.503244,-2.350289,376863,400785,SD768007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AH,No,53.512635,-2.359761,376240,401833,SD762018,Swinton & Wardley,"Salford, unparished area",1996-12-01,2006-11-01,64,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005687,Salford 009A,E01005687,Salford 009A
M27 0AJ,Yes,53.502244,-2.347309,377060,400673,SD770006,Swinton Park,"Salford, unparished area",1995-01-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005696,Salford 012D,E01005696,Salford 012D
M27 0AL,No,53.508301,-2.354402,376593,401349,SD765013,Swinton & Wardley,"Salford, unparished area",1994-05-01,1997-07-01,58,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005687,Salford 009A,E01005687,Salford 009A
M27 0AN,No,53.514365,-2.361495,376126,402026,SD761020,Swinton & Wardley,"Salford, unparished area",2000-12-01,2001-09-01,71,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005687,Salford 009A,E01005687,Salford 009A
M27 0AP,Yes,53.508061,-2.347070,377079,401320,SD770013,Swinton & Wardley,"Salford, unparished area",2013-09-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005690,Salford 009C,E01005690,Salford 009C
M27 0AQ,Yes,53.502435,-2.350237,376866,400695,SD768006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AR,Yes,53.503669,-2.349328,376927,400832,SD769008,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AS,Yes,53.503716,-2.351725,376768,400838,SD767008,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AT,Yes,53.504203,-2.351232,376801,400892,SD768008,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AU,Yes,53.504900,-2.352549,376714,400970,SD767009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AW,Yes,53.502519,-2.349138,376939,400704,SD769007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AX,Yes,53.505054,-2.352053,376747,400987,SD767009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AY,Yes,53.505200,-2.351331,376795,401003,SD767010,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0AZ,Yes,53.504724,-2.351327,376795,400950,SD767009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BA,Yes,53.505131,-2.350275,376865,400995,SD768009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BB,Yes,53.504467,-2.349907,376889,400921,SD768009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BD,Yes,53.506493,-2.351809,376764,401147,SD767011,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BE,Yes,53.507137,-2.352734,376703,401219,SD767012,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,54,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BF,Yes,53.504337,-2.350854,376826,400907,SD768009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BG,Yes,53.504954,-2.349414,376922,400975,SD769009,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BH,No,53.507910,-2.346875,377092,401303,SD770013,Swinton & Wardley,"Salford, unparished area",1995-01-01,2015-10-01,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005690,Salford 009C,E01005690,Salford 009C
M27 0BJ,No,53.506173,-2.350615,376843,401111,SD768011,Worsley & Westwood Park,"Salford, unparished area",2000-12-01,2001-06-01,53,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BL,No,53.505837,-2.351683,376772,401074,SD767010,Worsley & Westwood Park,"Salford, unparished area",1998-12-01,2000-06-01,53,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01005697,Salford 014B,E01005697,Salford 014B
M27 0BN,Yes,53.498993,-2.353073,376676,400313,SD766003,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,40,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BP,Yes,53.498659,-2.353628,376639,400276,SD766002,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,38,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BQ,No,53.506173,-2.350615,376843,401111,SD768011,Worsley & Westwood Park,"Salford, unparished area",2001-06-01,2015-05-01,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0BR,Yes,53.498959,-2.352485,376715,400309,SD767003,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,39,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BS,Yes,53.499063,-2.353662,376637,400321,SD766003,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,40,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BT,Yes,53.497320,-2.353406,376653,400127,SD766001,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,36,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BU,Yes,53.497179,-2.352591,376707,400111,SD767001,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,35,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BW,Yes,53.502945,-2.360101,376212,400755,SD762007,Worsley & Westwood Park,"Salford, unparished area",2001-06-01,,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BX,Yes,53.497905,-2.353290,376661,400192,SD766001,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,37,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BY,Yes,53.498773,-2.351519,376779,400288,SD767002,Swinton Park,"Salford, unparished area",1994-05-01,,38,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0BZ,Yes,53.499405,-2.350650,376837,400358,SD768003,Swinton Park,"Salford, unparished area",1994-05-01,,41,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DA,Yes,53.496930,-2.351624,376771,400083,SD767000,Swinton Park,"Salford, unparished area",1994-05-01,,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DB,Yes,53.497248,-2.350511,376845,400118,SD768001,Swinton Park,"Salford, unparished area",1994-05-01,,35,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DD,Yes,53.497861,-2.349928,376884,400186,SD768001,Swinton Park,"Salford, unparished area",1994-05-01,,37,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DE,Yes,53.498740,-2.350297,376860,400284,SD768002,Swinton Park,"Salford, unparished area",1994-05-01,,39,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DF,Yes,53.500576,-2.349634,376905,400488,SD769004,Swinton Park,"Salford, unparished area",1994-05-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0DG,Yes,53.496744,-2.350793,376826,400062,SD768000,Swinton Park,"Salford, unparished area",1994-05-01,,34,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DH,Yes,53.500614,-2.348956,376950,400492,SD769004,Swinton Park,"Salford, unparished area",1994-05-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005696,Salford 012D,E01005696,Salford 012D
M27 0DJ,Yes,53.502554,-2.355696,376504,400710,SD765007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DL,Yes,53.503064,-2.355955,376487,400767,SD764007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DN,Yes,53.501953,-2.345877,377155,400640,SD771006,Swinton Park,"Salford, unparished area",1994-05-01,,49,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005696,Salford 012D,E01005696,Salford 012D
M27 0DP,Yes,53.502015,-2.355586,376511,400650,SD765006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DQ,Yes,53.503747,-2.359354,376262,400844,SD762008,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005742,Salford 014F,E01005742,Salford 014F
M27 0DR,Yes,53.501384,-2.362078,376080,400582,SD760005,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DS,Yes,53.502288,-2.363141,376010,400683,SD760006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,46,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DT,Yes,53.501837,-2.363695,375973,400633,SD759006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,46,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0DU,Yes,53.503167,-2.345690,377168,400775,SD771007,Swinton Park,"Salford, unparished area",1994-05-01,,49,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005696,Salford 012D,E01005696,Salford 012D
M27 0DW,Yes,53.503644,-2.345513,377180,400828,SD771008,Swinton Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005696,Salford 012D,E01005696,Salford 012D
M27 0DX,Yes,53.502548,-2.351460,376785,400708,SD767007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0DY,Yes,53.501715,-2.350669,376837,400615,SD768006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,47,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0DZ,Yes,53.500919,-2.352109,376741,400527,SD767005,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,45,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0EA,Yes,53.500561,-2.351760,376764,400487,SD767004,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,44,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005697,Salford 014B,E01005697,Salford 014B
M27 0EB,Yes,53.500404,-2.353175,376670,400470,SD766004,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,45,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0ED,Yes,53.501597,-2.353954,376619,400603,SD766006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,49,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0EE,Yes,53.502236,-2.353537,376647,400674,SD766006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,50,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0EF,Yes,53.503341,-2.354029,376615,400797,SD766007,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
M27 0EG,No,53.514365,-2.361495,376126,402026,SD761020,Swinton & Wardley,"Salford, unparished area",2000-12-01,2002-01-01,71,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005687,Salford 009A,E01005687,Salford 009A
M27 0EH,Yes,53.502375,-2.355227,376535,400690,SD765006,Worsley & Westwood Park,"Salford, unparished area",1994-05-01,,51,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005695,Salford 014A,E01005695,Salford 014A
